name;suspiciousness_value;ranking
org.apache.commons.math3.geometry.euclidean.threed$Vector3D#Vector3D(double,org.apache.commons.math3.geometry.euclidean.threed.Vector3D,double,org.apache.commons.math3.geometry.euclidean.threed.Vector3D):154;0.5;6
org.apache.commons.math3.geometry.euclidean.threed$Vector3D#Vector3D(double,org.apache.commons.math3.geometry.euclidean.threed.Vector3D,double,org.apache.commons.math3.geometry.euclidean.threed.Vector3D):155;0.5;6
org.apache.commons.math3.geometry.euclidean.threed$Vector3D#getNormSq():249;0.5;6
org.apache.commons.math3.geometry.euclidean.threed$Line#Line(org.apache.commons.math3.geometry.euclidean.threed.Line):63;0.4453781512605043;7
org.apache.commons.math3.geometry.euclidean.threed$Line#Line(org.apache.commons.math3.geometry.euclidean.threed.Line):64;0.4453781512605043;7
org.apache.commons.math3.geometry.euclidean.threed$Line#Line(org.apache.commons.math3.geometry.euclidean.threed.Line):65;0.4453781512605043;7
org.apache.commons.math3.geometry.euclidean.threed$Line#Line(org.apache.commons.math3.geometry.euclidean.threed.Line):66;0.4453781512605043;7
org.apache.commons.math3.geometry.euclidean.threed$Line#wholeLine():224;0.4453781512605043;7
org.apache.commons.math3.util$FastMath#cos(double):2332;0.4453781512605043;7
org.apache.commons.math3.geometry.partitioning$AbstractRegion#AbstractRegion():51;0.4453781512605043;7
org.apache.commons.math3.geometry.partitioning$AbstractRegion#AbstractRegion():52;0.4453781512605043;7
org.apache.commons.math3.geometry.partitioning$AbstractRegion#AbstractRegion():53;0.4453781512605043;7
org.apache.commons.math3.geometry.euclidean.oned$IntervalsSet#IntervalsSet():37;0.4453781512605043;7
org.apache.commons.math3.geometry.euclidean.oned$IntervalsSet#IntervalsSet():38;0.4453781512605043;7
org.apache.commons.math3.geometry.euclidean.threed$Line#closestPoint(org.apache.commons.math3.geometry.euclidean.threed.Line):202;0.3758865248226951;8
org.apache.commons.math3.geometry.euclidean.threed$Line#closestPoint(org.apache.commons.math3.geometry.euclidean.threed.Line):203;0.3758865248226951;8
org.apache.commons.math3.geometry.euclidean.threed$Line#closestPoint(org.apache.commons.math3.geometry.euclidean.threed.Line):204;0.3758865248226951;8
org.apache.commons.math3.geometry.euclidean.threed$Line#closestPoint(org.apache.commons.math3.geometry.euclidean.threed.Line):206;0.3758865248226951;8
org.apache.commons.math3.geometry.euclidean.threed$Vector3D#subtract(org.apache.commons.math3.geometry.Vector):286;0.326530612244898;9
org.apache.commons.math3.geometry.euclidean.threed$Vector3D#subtract(org.apache.commons.math3.geometry.Vector):287;0.326530612244898;9
org.apache.commons.math3.util$MathArrays#linearCombination(double,double,double,double,double,double):976;0.3125;10
org.apache.commons.math3.util$MathArrays#linearCombination(double,double,double,double,double,double):977;0.3125;10
org.apache.commons.math3.util$MathArrays#linearCombination(double,double,double,double,double,double):978;0.3125;10
org.apache.commons.math3.util$MathArrays#linearCombination(double,double,double,double,double,double):979;0.3125;10
org.apache.commons.math3.util$MathArrays#linearCombination(double,double,double,double,double,double):980;0.3125;10
